APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9398089,R01,AI,5,N,1/9/2018,1/1/2018,12/31/2018,855,R01AI085051,SCHOOLS OF MEDICINE,PA-13-302,5R01AI085051-09,NIAID:588464\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,WORCESTER,UNITED STATES,BIOCHEMISTRY,2,603847393,US,850903,UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,16550002,"PUBLIC HEALTH RELEVANCE: In the last 3-5 years the treatment of Hepatitis C Virus (HCV) has been revolutionize by direct-acting antivirals (DAAs). NS3/4A protease was the first target for HCV where DAAs were developed. NS3/4A protease inhibitors (PIs) continue to be key components in the development of therapeutic options including combination therapies currently in phase 3 clinical trials. While the current PIs are highly effective in most cases, the rapid evolution of HCV and genotypic differences around the world allow viable variants resistant against these PIs. We will reveal the molecular basis of this resistance and develop strategies to design novel more robust HCV PIs. One key strategy is to compare inhibitor binding to substrate recognition and avoid functionally unessential contacts that are vulnerable to resistance mutations. The strategies to design potent inhibitors less susceptible to resistance will also be translated to flaviviral proteases such as dengue, where no current DAA or vaccine exists.",1922833; ,"SCHIFFER, CELIA A.;","KOSHY, RAJEN",5/1/2010,12/31/2019,Active Sites; Address; Adopted; Affinity; Antiviral Agents; Aprotinin; Binding; Biological Assay; Biological Process; Caring; Clinic; clinically relevant; Combined Modality Therapy; Complex; Computational Technique; Crystallization; Cyclic Peptides; Dengue; Dengue Virus; design; Development; Disease; Drug Design; Drug resistance; Effectiveness; Endemic Diseases; Enzyme Kinetics; Enzymes; Equilibrium; Event; Evolution; Family; Flavivirus; Foundations; Generations; Genotype; Goals; Hepatitis C; HIV-1 protease; improved; inhibitor/antagonist; Interdisciplinary Study; iterative design; Knowledge; Letters; Life Cycle Stages; Medical; Molecular; molecular dynamics; molecular recognition; Multi-Drug Resistance; mutant; Mutation; nanosecond; novel; Outcome; Patients; Peptide Hydrolases; Pharmaceutical Preparations; Phase III Clinical Trials; Positioning Attribute; pressure; Probability; Process; Protease Inhibitor; public health relevance; Replicon; Research; Resistance; Resistance development; resistance mutation; Shapes; Site; Structure; Testing; Therapeutic; therapeutic development; therapeutic target; Translating; Vaccines; Variant; Viral; Viral Proteins; Virus; ,Drug Resistance in HCV NS3/4A - Inhibitor binding versus substrate recognition,85051,DDR,Drug Discovery and Mechanisms of Antimicrobial Resistance Study Section ,,,9,351322,237142,588464,
9398246,I21,VA,1,N,1/11/2018,1/1/2018,12/31/2018,999,I21HX002301,,RFA-HX-17-002,1I21HX002301-01A1,,RESEARCH CENTERS,2018,Veterans Affairs,,BOSTON,UNITED STATES,,7,34432265,US,481041,VA BOSTON HEALTH CARE SYSTEM,MA,21304817,"Team-based healthcare is becoming increasingly widespread, but there is still a dearth of evidence-based guidance on how to help lower-resourced teams improve their staff outcomes. By carefully considering workload-to-staffing ratios in team selection, this mixed-methods pilot proposal will inform recruitment for a follow-up IIR that aims to more comprehensively identify generalizable ways for teams to achieve good staff outcomes specifically in the context of high workload-to-staffing ratios. The proposed research will also provide preliminary data regarding the most promising levers for improving staff outcomes for these resource-strapped teams. This program of research therefore strongly supports VA?s 12 Breakthrough Priorities, especially #1 (Improve the Veteran Experience), #2 (Increase Access to Health Care), and #9 (Improve the Employee Experience). Our study results will therefore have profound implications for primary care and specialty healthcare teams across VA.",11410757; ,"MILLER, CHRISTOPHER JOSEPH;",,1/1/2018,12/31/2018,Abnormal coordination; Adverse event; Attention; base; behavioral health; burnout; Caring; Clinic; Communication; contextual factors; cost; Data; Data Sources; deviant; Discipline; Elements; Employee; Environment; evidence base; experience; follow-up; Foundations; Goals; health care availability; health care delivery; Health Personnel; Healthcare; improved; Interview; Investments; Label; Leadership; Medical Care Team; medical specialties; Mental Health; Methods; Modeling; operation; Outcome; Outpatient Health Services; Outpatients; Patient Care; Patient-Focused Outcomes; Patients; Primary Health Care; Process; programs; Provider; psychologic; Recruitment Activity; Research; Resources; Safety; satisfaction; Structure; Surveys; Time; Veterans; Work; Workload; ,Enhancing team-based care in VA,2301,HSR5,HSR-5 Health Care System Organization and Delivery ,,A1,1,,,,
9403220,R01,HL,5,N,1/13/2018,1/1/2018,12/31/2018,837,R01HL127386,SCHOOLS OF MEDICINE,PA-13-302,5R01HL127386-03,NHLBI:596875\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,NEW HAVEN,UNITED STATES,ANESTHESIOLOGY,3,43207562,US,9420201,YALE UNIVERSITY,CT,65208327,"PUBLIC HEALTH RELEVANCE: To address the problem of platelet activation and coagulation of blood-contacting surfaces such as biological vascular grafts, we have developed a novel and innovative covalent surface modification using cross-linked hyaluronan (HA). The HA coating shields platelets from the graft surface in vitro, and our pilot data show decreased thrombosis in vivo. We hypothesize that coating of engineered grafts with cross-linked HA will shield collagen from platelets, decrease thrombosis, and allow endothelial repopulation of the graft lumen.",1869960; ,"NIKLASON, LAURA E;","LEE, ALBERT",2/22/2016,12/31/2019,Acute; Address; Aneurysm; Anticoagulants; Antigens; Arteries; Autologous; base; Biocompatible Materials; biodegradable polymer; Biological; Bioreactors; Blood; Blood coagulation; Blood Platelets; Caliber; Cells; chemical stability; clinical application; Clinical Research; clinical translation; Clinical Trials; Coagulation Process; Collagen; Coronary Artery Bypass; crosslink; Data; Development; Dialysis procedure; Dilatation - action; Endothelial Cells; Engineering; Family suidae; Future; graft function; Hemodialysis; Heparin; Human; Human Engineering; Hyaluronan; Hyaluronidase; Hyperplasia; Immune; Immune response; Implant; implantation; improved; improved functioning; In Vitro; in vivo; Infection; Inflammation; Inflammatory; innovation; Intervention; Length; Leukocytes; mechanical properties; Medical; Modeling; Modification; Muscle Cells; novel; Patients; Peripheral; Phase; Phase I/II Trial; Platelet Activation; Poland; Polytetrafluoroethylene; public health relevance; Reporting; Resistance; response; Role; Rupture; Seroma; shear stress; Surface; Surgeon; Surgical sutures; Techniques; Technology; Testing; Thrombectomy; Thrombosis; Time; Tissue Engineering; Tissues; Transplanted tissue; Ursidae Family; Vascular Endothelial Growth Factors; Vascular Graft; Vascular Smooth Muscle; vascular tissue engineering; ,Hyaluronan Coatings for Engineered Vessels,127386,BTSS,"Bioengineering, Technology and Surgical Sciences Study Section ",,,3,372058,224817,596875,
9403262,P41,EB,5,N,1/8/2018,1/1/2018,12/31/2018,,P41EB015908,,PAR-13-376,5P41EB015908-30,NIBIB:398579\,RESEARCH CENTERS,2018,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,,DALLAS,UNITED STATES,,30,800771545,US,578404,UT SOUTHWESTERN MEDICAL CENTER,TX,753909105,,1870978; ,"MALLOY, CRAIG R.;",,,,Abdomen; Acetates; Acetyl Coenzyme A; Advisory Committees; Alanine; Animals; Appearance; base; Bicarbonates; Biochemical; Body Temperature; Bolus Infusion; carbohydrate metabolism; Cell Nucleus; Characteristics; Chemical Shift Imaging; Citric Acid Cycle; Clinical; Clinical Research; Data; Detection; Dichloroacetate; Dietary Intervention; Dihydroxyacetone; Dinitrophenols; Disease; Doctor of Philosophy; Esters; Ethanol; experience; experimental study; Family suidae; Fasting; Gluconeogenesis; Glucose; glucose metabolism; Glutamates; Glycolysis; Goals; Hour; Human; human subject; Image; improved; in vivo; Injection of therapeutic agent; Intervention; Kidney; Kinetics; Label; Link; Liver; liver imaging; liver metabolism; Magnetic Resonance Imaging; Malates; Measurement; Measures; Metabolic; Metabolism; Metformin; Methods; Mitochondria; Modeling; Monitor; Mono-S; Non-Insulin-Dependent Diabetes Mellitus; novel; Nutritional; Pathway interactions; Patients; Performance; Pharmaceutical Preparations; Pharmacology; Plasma; Protocols documentation; Pyruvate; Pyruvate Metabolism Pathway; Rattus; Recommendation; response; Sampling; spectroscopic imaging; Spectrum Analysis; Technology; Testing; Time; Tissues; Tracer; Trioses; Vision; ,TR&D 3: Imaging Carbohydrate Metabolism,15908,ZEB1,Special Emphasis Panel ,5871,,30,246036,152543,,398579
9408648,R01,HL,5,N,1/10/2018,1/1/2018,12/31/2018,837,R01HL130367,SCHOOLS OF MEDICINE,PA-13-302,5R01HL130367-03,NHLBI:716860\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,CHAPEL HILL,UNITED STATES,PATHOLOGY,4,608195277,US,578206,UNIV OF NORTH CAROLINA CHAPEL HILL,NC,275990001,"PUBLIC HEALTH RELEVANCE: Hypertension is a major risk factor for heart attack, stroke, and kidney failure and contributes to over 350,000 deaths annually in the United States. The goal of this proposal is to further characterize a novel mechanism for the control of blood pressure. The completion of our studies will add to our understanding of the development and consequences of hypertension and to novel and perhaps individualized approaches to the treatment of this prevalent and debilitating disease.",7944023; 7944077 (contact); ,"MACK, CHRISTOPHER P.; TAYLOR, JOAN M. (contact);","OH, YOUNGSUK",1/1/2016,12/31/2019,Affect; Alleles; Alpha Cell; Antihypertensive Agents; Basic Science; Binding Proteins; Blood Pressure; blood pressure regulation; Blood Vessels; Cardiovascular Diseases; Cardiovascular Pathology; Cardiovascular Physiology; Cardiovascular system; Case-Control Studies; Cell Culture Techniques; cell type; Cellular biology; Cessation of life; Clinical; Clinical Research; clinically relevant; Collaborations; Complex; Coronary Arteriosclerosis; CRISPR/Cas technology; Data; Development; Disease; Disease Outcome; Elements; Environmental Risk Factor; Etiology; Exhibits; experience; Gene Expression; Gene Expression Regulation; Genes; genetic approach; Genetic Polymorphism; Genetic Research; Genetic Risk; Genetic Transcription; Genetic Variation; genome wide association study; Genotype; Goals; GTPase-Activating Proteins; Health; Human; Human Genetics; Hypertension; in vivo; Introns; Kidney Failure; Knowledge; Longitudinal Studies; loss of function; Maintenance; Maps; mechanical properties; Mediating; Messenger RNA; Minor; Modeling; Monomeric GTP-Binding Proteins; mouse model; multidisciplinary; Mus; Myocardial Infarction; Myocardium; North Carolina; notch protein; novel; Nucleic Acid Regulatory Sequences; Pathogenesis; Pathway interactions; patient population; Patients; personalized approach; Play; Population Heterogeneity; Pre-Clinical Model; pressure; Proteins; public health relevance; Regulation; Regulatory Element; Research; Research Personnel; Resistance; response; rho; rho GTPase-activating protein; Risk Factors; Role; Sampling; selective expression; Signal Pathway; Signal Transduction; Smooth Muscle Myocytes; stroke; Testing; Therapeutic; Tibial Arteries; Tissue Microarray; tool; trait; transcription factor; Transgenic Mice; United States; Universities; Variant; Vascular Smooth Muscle; ,Role of The Rho-GAP GRAF3 In The Pathogenesis of Human Hypertension,130367,HM,Hypertension and Microcirculation Study Section ,,,3,472932,243928,716860,
9418507,F32,EB,5,N,1/8/2018,1/11/2018,1/10/2019,286,F32EB023723,,PA-14-149,5F32EB023723-02,NIBIB:60990\,"TRAINING, INDIVIDUAL",2018,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,,ROCHESTER,UNITED STATES,,1,6471700,US,4976101,MAYO CLINIC ROCHESTER,MN,559050001,"Project Narrative In 2016, 1.6 million new cancer cases are anticipated with about half of these patients presenting secondary bone metastases to the spine. Today's standard of care requiring both, an anterior and posterior surgical approach to treat vertebral fractures due to metastasis often lengthens patient's hospital stay, increasing care cost and preventing return home to their families. This research effort aims to design, develop and validate an expandable scaffold to allow for a less invasive, posterior, surgical procedure while providing stability to the spine, thus reducing the associated medical costs and improving quality of life of the patient.",12479712; ,"GIAMBINI, HUGO ;","ERIM, ZEYNEP",1/11/2017,1/10/2019,Address; Affect; Anatomy; Anterior; base; Biocompatible Materials; biomaterial compatibility; biomaterial development; Biomechanics; bone; Cadaver; Caliber; career; career development; Caring; Charge; cost; cost effective; crosslink; Defect; Deposition; design; Devices; Dimensions; ethylene glycol; Excision; experience; Family; fracture risk; Fumarates; Goals; Home environment; Hydrogels; Implant; improved; In Situ; Infiltration; Injectable; instrumentation; Intervertebral disc structure; kinematics; Kinetics; Knowledge; Laboratories; Length; Length of Stay; Life; Malignant Neoplasms; Measures; mechanical properties; Mechanics; Medical; Mesenchymal Stem Cells; Metals; Metastatic Neoplasm to the Bone; Methods; Neoplasm Metastasis; Nerve; novel; novel strategies; Oligonucleotides; operation; Operative Surgical Procedures; osteoblast differentiation; Outcome; Patient Care; Patients; poly(propylene fumarate); Polymers; Preparation; prevent; Procedures; Process; Quality of life; reconstruction; Rehydrations; Research; Research Proposals; scaffold; Site; skeletal; skills; Spinal; Spinal Fractures; spine bone structure; standard of care; Surface; Surgeon; Swelling; System; Techniques; Testing; Time; Titanium; Tube; tumor; United States; vertebra body; Vertebral column; Weight-Bearing state; Work; ,Novel Polymeric Scaffolds for Less Invasive Reconstruction of Metastatic Spine Segments,23723,ZRG1,Special Emphasis Panel ,,,2,60990,,60990,
9421923,R01,DK,1,N,1/10/2018,1/10/2018,12/31/2018,847,R01DK115468,SCHOOLS OF MEDICINE,PA-16-160,1R01DK115468-01,NIDDK:725366\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,,SEATTLE,UNITED STATES,INTERNAL MEDICINE/MEDICINE,7,605799469,US,9087701,UNIVERSITY OF WASHINGTON,WA,981959472,"Project Narrative Dialysis is a life-sustaining treatment for patients with kidney failure. Yet, most patients experience many troubling symptoms and disturbances in sleep are among the most common reported problem. Research has shown that sleep problems contribute to fatigue, daytime sleepiness, pain, and depression, all troubling symptoms commonly reported by dialysis patients. Yet, there has been no research done to identify what treatments are effective for patients undergoing dialysis with sleep problems. Moreover, dialysis treatments are scheduled three times every week, making it extremely difficult for patients to have the time to receive behavioral therapy ? a treatment effective in improving sleep in individuals without kidney failure. In this study, we plan to test the short- and long-term effectiveness of behavioral therapy with a therapist face-to-face delivered over the web, instead of in-person, with a drug. This study has the potential not only to benefit patients treated with dialysis but other patients that have difficulty in accessing treatment for sleep problems.",6869889; ,"MEHROTRA, RAJNISH ;","ABBOTT, KEVIN C",1/10/2018,12/31/2021,Adverse effects; American; base; Behavior Therapy; Behavioral; Benzodiazepines; Blinded; Caring; Cessation of life; Chronic Disease; Chronic Insomnia; Clinical Data; clinical practice; Clinical Trials; Cognitive Therapy; Collaborations; common symptom; Communities; comparative effectiveness; comparative efficacy; Computers; Conduct Clinical Trials; Country; Data Coordinating Center; depressive symptoms; Dialysis patients; Dialysis procedure; Drowsiness; drug efficacy; drug testing; Drug usage; effective therapy; Effectiveness; efficacy testing; Elderly; End stage renal failure; Enrollment; Evaluation; experience; Face; falls; Far East; Fatigue; frailty; Future; Geographic Locations; Group Therapy; Health; Health Benefit; health care service utilization; health related quality of life; Health Services Accessibility; Health Status; Hemodialysis; hemodynamics; High Prevalence; high risk; Hospitals; Hour; improved; Individual; Interdisciplinary Study; Internet; Intervention; Kidney Failure; Level of Evidence; Life; Maintenance; Mental Depression; mobile computing; Morbidity - disease rate; mortality; New Mexico; Outcome; Pain; Patient Outcomes Assessments; patient population; Patient Self-Report; Patient-Focused Outcomes; Patients; Persons; Pharmaceutical Preparations; Pharmacotherapy; Placebos; Population; Positioning Attribute; Procedures; Property; Protocols documentation; Quality of life; Randomized Controlled Clinical Trials; Randomized Controlled Trials; Recording of previous events; Recruitment Activity; Rehabilitation therapy; Reporting; Research; Research Personnel; Research Priority; response; Risk; Rural Community; Safety; Schedule; Scientist; Severities; Sleep; Sleep Disorders; Sleep disturbances; Sleeplessness; Symptoms; telehealth; Telephone Interviews; Testing; Time; Translating; Trazodone; Treatment Efficacy; Treatment Protocols; United States; zolpidem; ,Treatment Options for Insomnia for ESRD,115468,ZDK1,Special Emphasis Panel ,,,1,530954,194412,725366,
9425925,R01,HG,1,N,1/8/2018,1/8/2018,12/31/2018,172,R01HG009906,SCHOOLS OF MEDICINE,PA-16-160,1R01HG009906-01,NHGRI:344925\,Non-SBIR/STTR RPGs,2018,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,,HERSHEY,UNITED STATES,BIOCHEMISTRY,15,129348186,US,1524204,PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,170332360,"The three dimensional (3D) organization of mammalian genomes is tightly linked to gene regulation, as it can reveal the physical interactions between distal regulatory elements and their target genes. Although several recent high-throughput technologies including Hi-C have emerged and given us an unprecedented opportunity to study 3D chromatin interaction in high resolution, its analysis and interpretation are still in the early stages. Here we propose to develop a suite of statistical modeling and computational methods to model and validate chromatin interaction using other genomic/epigenomics data, and build an interactive and customizable 3D genome browser.",10339455; ,"YUE, FENG ;","GILCHRIST, DANIEL A",1/8/2018,12/31/2022,Address; base; Biological Neural Networks; Cell Count; Cell Line; Cell physiology; cell type; Cells; ChIP-seq; Chromatin; Chromatin Interaction Analysis by Paired-End Tag Sequencing; Chromosome Territory; Communities; Complex; Computer Simulation; Computing Methodologies; cost; Country; Coupled; CRISPR/Cas technology; Data; Data Analyses; Dimensions; Distal; Elements; Environment; epigenome; epigenomics; Event; experimental study; forest; Frequencies; Gene Expression; Gene Expression Regulation; Gene Targeting; Genes; Genome; genome annotation; genome browser; Genome engineering; genome-wide; Genomic Segment; Genomics; high throughput technology; histone modification; human embryonic stem cell; Imagery; interest; Intuition; Knock-out; Learning; Link; Machine Learning; mammalian genome; Measures; Mediating; Methods; Modeling; Molecular; Molecular Conformation; performance tests; Procedures; prototype; Regulator Genes; Regulatory Element; repository; Research; Resolution; Statistical Models; Structure; System; Techniques; Technology; Tissues; transcription factor; transcriptome sequencing; Validation; Visit; web site; ,"Visualization, modeling and validation of chromatin interaction data",9906,GCAT,"Genomics, Computational Biology and Technology Study Section ",,,1,225000,119925,344925,
9430421,R01,EB,5,N,1/11/2018,1/1/2018,12/31/2018,286,R01EB018965,,PA-13-302,5R01EB018965-03,NIBIB:459908\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,,ROCHESTER,UNITED STATES,,1,6471700,US,4976101,MAYO CLINIC ROCHESTER,MN,559050001,"PUBLIC HEALTH RELEVANCE: Computational models provide the foundation to examine stent fatigue life in pathological diseased environments. Development of an automated superficial femoral artery computer model based on ultrasound virtual histology will incorporate specific plaque morphologies from human data. The stent performance in arteries with varying plaque type and composition will identify disease features that contribute to stent fracture. The model will be validated with a unique experimental system under application of in vivo pressures. Once validated, this model can be utilized as a clinical tool for physicians to select the optimal stent for a patient.",10220772; ,"YOUNG, MELISSA DENTON;","PENG, GRACE",4/1/2016,12/31/2019,Affect; Age-Years; American; Amputation; Angioplasty; Area; arterial stiffness; Arteries; Balloon Angioplasty; base; bioimaging; Blood flow; Blood Vessels; calcification; Calcified; Calcium; Cardiac; Catheters; Characteristics; Clinical; Complex; Computer Assisted; Computer Simulation; Computers; Data; Databases; design; Development; Devices; Dimensions; Disease; Dissection; Environment; Evaluation; Failure; Fatigue; follow-up; Foundations; Fracture; Future; Goals; Grant; Histologic; Histology; human data; Image; implantation; improved; in vivo; individual patient; innovation; Intervention; Knowledge; Lasers; Lead; Length; Life; Limb structure; Measurement; mechanical force; Mechanics; Modeling; models and simulation; Morphology; Movement; Necrosis; Obstruction; Parents; Pathologic; Patient Selection; Patients; Performance; Peripheral; Peripheral arterial disease; Physicians; Physiological; Population; pressure; Procedures; public health relevance; Reporting; Research Project Grants; response; restenosis; Scanning; Senile Plaques; Severity of illness; Specimen; Stents; Structure; Superficial Femoral Artery; System; Testing; therapy design; Time; tool; Ultrasonography; Validation; Variant; virtual; Virtual Tool; Work; ,Automated patient specific artery modeling using ultrasound virtual histology,18965,BTSS,"Bioengineering, Technology and Surgical Sciences Study Section ",,,3,328950,130958,459908,
9434292,R21,AI,1,N,1/11/2018,1/12/2018,12/31/2018,855,R21AI135284,SCHOOL OF MEDICINE & DENTISTRY,PA-16-161,1R21AI135284-01,NIAID:230063\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,ROCHESTER,UNITED STATES,MICROBIOLOGY/IMMUN/VIROLOGY,25,41294109,US,7047101,UNIVERSITY OF ROCHESTER,NY,146270140,"Arenaviruses comprise important human pathogens and some of them, chiefly Lassa virus (LASV) in West Africa, cause hemorrhagic fever (HF) disease and represent a serious public health concern within their endemic regions. In addition, increasing traveling has led to the importation of Lassa fever (LF) cases into non- endemic metropolitan areas around the world. Arenaviruses, including LASV, are also credible agents of bioterrorism. No FDA-licensed LASV vaccines are available, and current anti-LASV therapy is limited to the use of ribavirin, which is only partially effective and associated with side effects. In this application, we propose to generate a recombinant LASV containing a codon deoptimized (CD) glycoprotein (GP) as a novel approach for the development of a LASV live-attenuated vaccine (LAV). Moreover, rLASV/GPCD will provide us with a valid LASV surrogate that could be safely used in BSL2 facilities to facilitate the investigation of LASV by removing the obstacles posed by the requirement of BSL4 containment to work with live forms of LASV.",9075979; ,"MARTINEZ-SOBRIDO, LUIS ;","REPIK, PATRICIA M",1/12/2018,12/31/2019,Adverse effects; Africa; Antibodies; Appearance; Area; Arenaviridae; Arenaviridae Infections; Arenavirus; Arenavirus Infections; Attenuated; Attenuated Live Virus Vaccine; attenuation; base; biodefense; biosafety level 2 facility; Bioterrorism; Categories; Cavia; Cell Communication; cell mediated immune response; Clinical; Codon Nucleotides; combat; Consensus Sequence; Containment; cost; Cultured Cells; Development; Disease; Dose; epidemiology study; Exhibits; Exposure to; FDA approved; Generations; Genetic; genetic technology; Genome; Glycoproteins; Goals; Growth; Health; Human; IFNAR1 gene; Immune response; Immunity; Immunize; immunogenic; immunogenicity; in vivo; Individual; Infection; interferon alpha receptor; Interferon-alpha; Investigation; Knock-out; Knowledge; Label; Lassa Fever; Lassa virus; Lymphocytic Choriomeningitis; Lymphocytic choriomeningitis virus; metropolitan; Modeling; Monitor; Morbidity - disease rate; mortality; mouse model; Mus; National Institute of Allergy and Infectious Disease; next generation sequencing; novel; novel strategies; pathogen; Pathologic; Phenotype; Property; prophylactic; protective efficacy; Public Health; Readiness; Recombinants; Reporting; Research Personnel; reverse genetics; Ribavirin; Safety; Serial Passage; Silent Mutation; STAT1 gene; Symptoms; System; T-Lymphocyte; Testing; therapeutic candidate; Time; Travel; Vaccine Production; Vaccines; Vero Cells; Vesicular stomatitis Indiana virus; Viral Hemorrhagic Fevers; Viremia; Virulence; Virulent; Virus; Virus Diseases; Western Africa; Work; ,Attenuation Of Lassa Virus Via Codon Deoptimization?,135284,VIRA,Virology - A Study Section ,,,1,182813,47250,230063,
9436111,R21,AI,1,N,1/9/2018,1/9/2018,12/31/2018,855,R21AI135561,SCHOOLS OF MEDICINE,PA-16-161,1R21AI135561-01,NIAID:231750\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,BALTIMORE,UNITED STATES,INTERNAL MEDICINE/MEDICINE,7,188435911,US,820104,UNIVERSITY OF MARYLAND BALTIMORE,MD,212011508,"PROJECT NARRATIVE The dramatic increase in multi-drug resistant (MDR) bacteria and the collapse of the antibiotic development pipeline has created an urgent need for alternative approaches. Vaccine-induced antibodies are highly effective and less prone to the emergence of resistant organisms. We propose to engineer a novel, broadly cross-reactive vaccine for the prevention/treatment of Gram-negative bacterial infections, including those caused by MDR isolates.",1884831 (contact); 7743851; ,"CROSS, ALAN S. (contact); ERNST, ROBERT K;","ZOU, LANLING",1/9/2018,12/31/2019,Acute; Adjuvant; analog; Animal Model; Antibiotics; Antibodies; Antibody Response; Antigens; Bacteria; bacterial resistance; base; Biological; Biological Assay; carbapenemase; Cells; Chemicals; Clinical; clinically relevant; combinatorial chemistry; Communities; Complex; CpG 7909; cross reactivity; Cyclic GMP; design; Development; Dose; Drug Metabolic Detoxication; Endotoxins; Engineering; Epitopes; Escherichia coli; Evaluation; Extended-spectrum ?-lactamase; Formulation; Frequencies; Gram-Negative Bacterial Infections; Heterogeneity; high risk; Hospitalization; Human; human subject; Immune; Immune response; Immune system; immunogenic; immunogenicity; Immunoglobulin G; Immunoglobulin M; Immunotherapeutic agent; improved; Infection; Infection prevention; innovation; inorganic phosphate; Killings; Klebsiella; Klebsiella pneumonia bacterium; Laboratories; Length; Lipid A; lipooligosaccharide; Medical; Membrane Proteins; mimetics; Mobile Genetic Elements; Modeling; Modern Medicine; Molecular Conformation; Morbidity - disease rate; mortality; mouse model; Multi-Drug Resistance; Mus; mutant; next generation; novel; novel strategies; novel vaccines; Organism; passive antibodies; pathogen; Patients; Peritonitis; Phase; Phase I Clinical Trials; Pneumonia; Pre-Clinical Model; Preparation; Prevention; Probability; Production; protective efficacy; protein complex; Recombinants; research and development; Resistance; resistant strain; Salmonella; Seeds; Series; Site-Directed Mutagenesis; Structure; Superbug; Therapeutic; TLR4 gene; Toxic effect; Vaccine Production; Vaccines; ,Novel Vaccine For Multidrug-Resistant Gram-negative Bacterial Infections,135561,VMD,Vaccines Against Microbial Diseases Study Section ,,,1,150000,81750,231750,
9468180,F31,HL,1,N,12/11/2017,1/1/2018,12/31/2018,837,F31HL140914,SCHOOLS OF MEDICINE,PA-16-309,1F31HL140914-01,NHLBI:44044\,"TRAINING, INDIVIDUAL",2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,MILWAUKEE,UNITED STATES,BIOCHEMISTRY,5,937639060,US,46001,MEDICAL COLLEGE OF WISCONSIN,WI,532263548,Project Narrative The methods for generation of human cardiomyocytes for research and clinical applications currently lack the ability to produce homogenous cultures of a specific functional phenotype. Our research focuses on a novel cardiomyocyte surface protein that may offer utility for phenotyping and sorting of live human cardiomyocytes from pluripotent stem cell differentiation cultures. Outcomes from these studies will provide information about a novel cardiomyocyte surface protein and further the ability of the field to produce highly specified cultures of cardiomyocytes.,12584309; ,"WAAS, MATTHEW R.;","HUANG, LI-SHIN",1/1/2018,12/31/2019,Accounting; Affinity; Alpha Cell; Antibodies; Biology; Cardiac Myocytes; Cardiotoxicity; Cell Differentiation process; Cell surface; Cell Surface Proteins; cell type; Cells; Cessation of life; Clinical; clinical application; clinically relevant; Data; Development; Drug Targeting; Epitopes; Extracellular Domain; Generations; Genetic; Goals; Heart; Heart Diseases; Hematopoietic stem cells; Human; human pluripotent stem cell; Immunophenotyping; In Vitro; in vivo; innovation; large scale production; Leucine; Mass Spectrum Analysis; Membrane Proteins; men; Methods; Modernization; Modification; Monoclonal Antibodies; Morbidity - disease rate; Myocardium; novel; Optimum Populations; Outcome Study; Patient Care; personalized medicine; Phenotype; Phylogenetic Analysis; Pluripotent Stem Cells; Property; Proteins; Protocols documentation; Reagent; Replacement Therapy; Research; Sorting - Cell Movement; Source; Specific qualifier value; System; Tertiary Protein Structure; Testing; treatment strategy; Woman; ,Investigating the Utility and Function of a Novel Cardiomyocyte Cell Surface Protein,140914,ZRG1,Special Emphasis Panel ,,,1,44044,,44044,
