APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9566371,K23,HL,7,N,11/8/2017,11/15/2017,2/28/2018,837,K23HL130420,,PA-16-285,7K23HL130420-03,NHLBI:140400\,OTHER RESEARCH-RELATED,2017,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,PHILADELPHIA,UNITED STATES,,2,73757627,US,1499101,CHILDREN'S HOSP OF PHILADELPHIA,PA,191044318,"PUBLIC HEALTH RELEVANCE: Cardiac catheterization is an invasive medical procedure that represents the gold standard diagnostic test for children with cardiac disease and a therapy for an increasing number of indications. Establishing benchmarks for physician defined outcomes, cost, and patient defined outcomes and determining the factors that influence these outcomes is a first step in developing interventions to improve these outcomes. Studying outcome measures in children undergoing cardiac catheterization is the focus of this proposal.",11456008; ,"O'BYRNE, MICHAEL L;","SCOTT, JANE",3/15/2016,2/28/2021,Address; administrative database; Adult; Adverse event; Advisory Committees; Affect; Benchmarking; Birth; Blood Vessels; Cardiac Catheterization Procedures; care delivery; career; career development; Catheterization; Catheters; Cessation of life; Child; Child Care; Childhood; Clinical; Clinical Markers; Clinical Research; Clinical Trials; Cohort Studies; Communication; comparative effectiveness; Complex; Congenital Heart Defects; cost; Data; Databases; Diagnostic; Diagnostic tests; Disease; early childhood; economic cost; Educational Activities; effectiveness research; Epidemiology; Evaluation; Event; Faculty; Failure; Family; frailty; functional status; Gold; hands on research; Health; health care delivery; health care quality; Health Information System; health related quality of life; Heart Diseases; hemodynamics; high risk; Hospitalization; improved; improved outcome; Inpatients; Institution; Insurance Carriers; interest; Intervention; Knowledge; Laboratories; Lead; Life Expectancy; Link; Live Birth; malformation; Measures; Medical; Medicine; Mentors; mid-career faculty; Minor; mortality; Myocarditis; non-invasive imaging; novel; Outcome; Outcome Measure; Outcome Study; Parents; Patient Outcomes Assessments; Patients; Pediatric Cardiomyopathy; Perception; Physicians; Pilot Projects; Prevalence; Procedures; Process; Program Development; public health relevance; Pulmonary Hypertension; Quality of Care; Quality of life; Recovery; Registries; Reporting; Research Personnel; Risk; satisfaction; Sedation procedure; Severe Adverse Event; Severity of illness; skills; Standardization; stressor; Structure; success; Surrogate Markers; Techniques; Testing; Time; Training; Training Programs; transmission process; Work; ,Outcomes in Children Undergoing Cardiac Catheterization,130420,MCBS,NHLBI Mentored Clinical and Basic Science Review Committee ,,,3,130000,10400,140400,
9586026,K22,CA,7,N,11/14/2017,10/1/2017,7/31/2018,398,K22CA197066,SCHOOLS OF PUBLIC HEALTH,PAR-12-062,7K22CA197066-05,NCI:176207\,OTHER RESEARCH-RELATED,2017,NATIONAL CANCER INSTITUTE,,PISCATAWAY,UNITED STATES,NONE,6,78795880,US,10034175,RBHS-SCHOOL OF PUBLIC HEALTH,NJ,88548021,PUBLIC HEALTH RELEVANCE: Cancer-related disparities are not well understood as they apply to incarcerated populations. The proposed award explores cancer health and cancer education in men who are incarcerated. This award is consistent with NCI's strategic plan to contribute to cancer health research and reduce cancer and other adverse health conditions affecting vulnerable and disadvantaged populations.,10371159; ,"VALERA, PAMELA ;","SOYOMBO-SHOOLA, ABIGAIL ADEBISI",12/1/2016,7/31/2018,18 year old; Address; Advanced Malignant Neoplasm; Affect; AIDS/HIV problem; Alcohol consumption; Alcohol or Other Drugs use; Alcohols; American; Applications Grants; Attitude; Award; Belief; Cancer Burden; cancer clinical trial; Cancer Control; cancer diagnosis; cancer education; cancer epidemiology; cancer health disparity; Cancer Patient; cancer statistics; career; career development; Cervix carcinoma; clinical practice; cocaine use; Communities; Crack Cocaine; Criminal Justice; Cross-Sectional Studies; Data; Data Analyses; design; Diagnosis; disadvantaged population; Disease; Doctor of Philosophy; Early Diagnosis; Educational Curriculum; Enrollment; Environment; ethnic minority population; evidence base; experience; Female; Focus Groups; Funding; General Population; Goals; Grant; Health; Health behavior; health disparity; Health education; Imprisonment; improved; Individual; Institutes; Knowledge; Liver diseases; lung Carcinoma; Lung diseases; Malignant Neoplasms; Marijuana; Measures; men; Mentored Research Scientist Development Award; Mentors; Methods; mortality; Mouth Carcinoma; National Cancer Institute; National Cancer Program; Non-Hodgkin's Lymphoma; Participant; Patients; Pharyngeal structure; Population; Population Control; Positioning Attribute; Prevention; Prevention trial; Prisoner; Prisons; programs; public health relevance; racial minority; Recording of previous events; Relapse; Reporting; Research; Research Methodology; Research Personnel; Resources; Risk; screening; Security; SEER Program; Services; skills; Smoke; Smoker; Smoking Behavior; Social Workers; Strategic Planning; Structure; Survival Rate; System; Tobacco; Tobacco use; Training; Transition Career Development Award (K22); United States; Vulnerable Populations; Work; Writing; ,Cancer-Health Disparities in Incarcerated Men,197066,NCI,Subcommittee I - Transistion to Independence ,,,5,163155,13052,176207,
9589778,R37,HL,7,N,11/15/2017,11/15/2017,5/31/2018,837,R37HL064159,EARTH SCIENCES/RESOURCES,PA-16-285,7R37HL064159-19,NHLBI:401810\,Non-SBIR/STTR RPGs,2017,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,RENO,UNITED STATES,BIOCHEMISTRY,2,146515460,US,829903,UNIVERSITY OF NEVADA RENO,NV,895570001,RELEVANCE (See instructions):  The exchangeable apolipoproteins play a fundamental role in transport and metabolism of lipophilic  biomolecules. The structural adaptability of these proteins has been exploited in the development of methods  to generate reconstituted HDL. These versatile particles can be re-purposed for functions that include  bioactive agent / protein delivery. Our research will employ engineered HDL particles in studies designed to  correct cellular deficiencies of lipid transport and metabolism related to specific disease processes.,1880191; ,"RYAN, ROBERT O'MARA;","LIU, LIJUAN",6/1/2000,5/31/2020,27-hydroxycholesterol; Agonist; alitretinoin; Apolipoprotein E; Apolipoproteins; ATP binding cassette transporter 1; Award; Binding; Binding Proteins; C-terminal; Cell model; Cells; Chelating Agents; Cholesterol; Complex; design; Disease; disease phenotype; Endocytosis; Engineering; enzyme replacement therapy; Enzymes; Escherichia coli; Family; Fibroblasts; Flow Cytometry; Fluorescence Microscopy; Gaucher Disease; glucosylceramidase; Glucosylceramides; High Density Lipoproteins; Hydrophobicity; Hydroxycholesterols; Incubated; Instruction; Ligands; lipid metabolism; lipid transport; Lipids; lipophilicity; Lipoproteins; Liver X Receptor; Low Density Lipoprotein Receptor; Lysosomes; macrophage; Macrophage Activation; Measures; Mediating; member; Metabolic; Metabolism; method development; Methods; Modification; Morphology; nanoscale; Niemann-Pick Diseases; novel; novel strategies; Nuclear Hormone Receptors; Organelles; particle; Particle Size; phosphatidylserine receptor; Phosphatidylserines; Physiological; Plasma; Plasma Proteins; Play; Process; Property; Proteins; receptor; Receptor Activation; Recombinants; reconstitution; Replacement Therapy; Research; Research Design; Role; RXR; small molecule; Testing; Therapeutic; uptake; Water; ,Effect of Apolipoprotein Structural Adaptability,64159,NSS,Special Emphasis Panel ,,,19,294836,106974,401810,
9597948,P01,HD,5,N,11/17/2017,8/1/2017,7/31/2018,,P01HD022486,,PAR-10-245,5P01HD022486-30,NICHD:221450\,Non-SBIR/STTR RPGs,2017,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,,EUGENE,UNITED STATES,,4,079289626; 948117312,US,6297005,UNIVERSITY OF OREGON,OR,974035219,,2163483; ,"KIMMEL, CHARLES B;","HENKEN, DEBORAH B",2/1/1987,7/31/2018,,A zebrafish model of phenotypic variation associated with Fraser Syndrome,22486,ZHD1,Special Emphasis Panel ,7695,,30,152725,68725,,221450
9600248,R25,ES,3,N,11/16/2017,10/16/2017,7/31/2018,143,R25ES023635,SCHOOLS OF PUBLIC HEALTH,PA-16-287,3R25ES023635-05S1,NIEHS:54393\,OTHER RESEARCH-RELATED,2018,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,,BOSTON,UNITED STATES,NONE,7,149617367,US,3212904,HARVARD SCHOOL OF PUBLIC HEALTH,MA,21156028,,1896709; ,"HERRICK, ROBERT F;","CARLIN, DANIELLE J",9/1/2013,7/31/2020,Address; Affect; Air Pollution; Businesses; career; Chemistry; cohort; Communities; Complement; Consultations; Continuing Education; curriculum development; Degree program; Detection; Development; Distance Learning; Drug Delivery Systems; Education; education research; Educational Activities; Educational Curriculum; Effectiveness; Emerging Technologies; Environment; Environmental Exposure; Environmental Health; Evaluation; Goals; Government; Graduate Degree; graduate student; hazard; Hazard Controls; Hazard Management; Hazardous Substances; Hazardous Waste; Health; Healthcare; Historically Black Colleges and Universities; Human; Human Resources; Hygiene; Industry; injury prevention; Institutes; Institution; Internships; Leadership; low socioeconomic status; Massachusetts; Master of Public Health; Master of Science; method development; Methods; Nanotechnology; new technology; Noise; Occupational; Occupational Health; Occupational Safety; online classroom; Participant; Pilot Projects; Policies; Population; Postdoctoral Fellow; Practice Management; Professional Education; programs; Public Health Schools; Recruitment Activity; remediation; Research; research and development; Research Personnel; Research Project Grants; Safety; Safety Management; Scientist; sensor; skill acquisition; student training; Students; Superfund; synthetic biology; Technology; Time; Traineeship; Training; Training and Education; training opportunity; Tropical Medicine; undergraduate student; Universities; Visit; Waste Products; wasting; ,Safety and Health Management of Hazards Associated with Emerging Technologies.,23635,ZES1,Special Emphasis Panel ,,S1,5,50364,4029,54393,
9189570,I01,VA,1,N,11/13/2017,11/1/2016,10/31/2017,999,I01HX002017,,RFA-HX-16-009,1I01HX002017-01A1,,Non-SBIR/STTR RPGs,2018,Veterans Affairs,,CHICAGO,UNITED STATES,,7,10299204,US,481026,JESSE BROWN VA MEDICAL CENTER,IL,606123728,"Excellent care is not only based on the most up to date and scientifically rigorous evidence, but is also tailored to the individual needs of Veterans. For instance a care plan for a particular patient with diabetes may include the most appropriate medications but it will not be successful if it does not also take into account challenges the Veteran faces in taking those medications, such as night shift responsibilities that conflict with the dosing schedule. This project assesses and expands a pilot program in which patients volunteer to audio record their encounters for the purpose of collecting information to improve their care teams' attention to their individual needs and circumstances, or context. The audio recordings are listened to by trained VA staff who identify opportunities for doctors and other VA care providers to improve their attention to each Veterans' personal needs when planning their care. The information serves as feedback to help the care team better customize care.  ",7780369; ,"WEINER, SAUL J.;",,11/1/2016,10/31/2019,abstracting; Address; Adherence; Adoption; Appointments and Schedules; Attention; Back; base; Behavior; Budgets; Caring; Clinical; clinical research site; Code; compare effectiveness; Compliance behavior; Conflict (Psychology); contextual factors; cost; Cost Savings; Custom; Data; design; Deterioration; Development; diabetes control; Diabetes Mellitus; dosage; Dose; Effectiveness; Effectiveness of Interventions; efficacy study; Equilibrium; Evaluation; evidence base; Face; Failure; Feedback; Focus Groups; Foundations; Funding; Goals; Health; Health Care Costs; Healthcare; Healthcare Systems; Hybrids; implementation science; improved; inattention; Individual; individual patient; innovation; Insulin; Intervention; Lead; Learning; Maintenance; Measurable; Measures; Medical Records; member; Methods; novel; novel strategies; Outcome; Patient Care; patient oriented; Patient-Centered Care; Patient-Focused Outcomes; Patients; Performance; Pharmaceutical Preparations; Pilot Projects; prevent; Process; programs; Provider; Randomized; Research; response; Schedule; Self Administration; Self Care; Self Medication; Services; sharing data; shift work; Site; Surveys; System; tool; Training; Treatment Efficacy; Veterans; Visit; Visual; volunteer; Work; ,Evaluating Use of Patient-Collected Audio Recorded Encounters for Provider Audit Feedback to Reduce Contextual Errors,2017,HS5A,Health Care System Organization and Delivery ,,A1,1,,,,
9293611,I01,VA,1,N,11/15/2017,10/1/2017,9/30/2018,999,I01HX002133,,RFA-HX-16-005,1I01HX002133-01A2,,Non-SBIR/STTR RPGs,2018,Veterans Affairs,,PHILADELPHIA,UNITED STATES,,2,71609291,US,481078,PHILADELPHIA VA MEDICAL CENTER,PA,191044551,"From the patients' perspective, the most formidable part of the colonoscopy experience is the process of bowel cleansing. A poorly tolerated bowel preparation regimen often leads to incompletion of scheduled colonoscopies which in turn undermines the effectiveness of colonoscopy, increases cost, and decreases patient satisfaction. The current standard bowel preparation in the VA is of larger volume and less palatable than another commonly used bowel preparation regimen. We propose to compare these two commonly used bowel preparations with respect to the overall completion rate of scheduled colonoscopies in a real-world VA practice setting. The results of the study can be immediately applied to maximize the effectiveness of colonoscopy and increase patient satisfaction in the VA.",1953347; ,"YANG, YU-XIAO ;",,10/1/2017,9/30/2021,18 year old; Address; adenoma; Adherence; Advisory Committees; Affect; Age; base; Benchmarking; Cancer Etiology; cancer risk; Cessation of life; Client satisfaction; Clinical; Colonoscopy; Colorectal; Colorectal Cancer; comparative effectiveness; Computerized Medical Record; Constipation; cost; Data; Detection; Diabetes Mellitus; Dose; economic evaluation; Effectiveness; effectiveness trial; Electrolytes; Eligibility Determination; Endoscopy; Enrollment; experience; follow-up; Frequencies; gatorade; Health Care Costs; Health system; Healthcare; Healthcare Systems; improved; Incidence; Informed Consent; innovation; Instruction; Intention; Intestines; Knowledge; Learning; Methods; mortality; Movement; non-compliance; novel; Outcome; Outpatients; Palate; patient oriented; patient population; Patient Preferences; Patients; Physicians; point of care; Policies; Polyethylene Glycols; Population; Practice Guidelines; pragmatic trial; Preparation; Procedures; Process; prospective; Provider; purge; Randomized; Randomized Controlled Trials; Recording of previous events; Regimen; Research Design; Resources; Safety; satisfaction; Schedule; screening; Services; sex; Societies; Solid; Subgroup; Taste Perception; Testing; theories; Time; trial comparing; trial design; Veterans; waiver; willingness; ,Comparative Effectiveness of Split-dose Colonoscopy Bowel Preparation Regimens,2133,HSR1,HSR-1   Medical Care and Clinical Management ,,A2,1,,,,
9379848,R01,ES,5,N,11/17/2017,11/1/2017,10/31/2018,113,R01ES002710,EARTH SCIENCES/RESOURCES,PA-11-260,5R01ES002710-37,NIEHS:383279\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,,DAVIS,UNITED STATES,ZOOLOGY,3,47120084,US,577503,UNIVERSITY OF CALIFORNIA AT DAVIS,CA,956186153,"PUBLIC HEALTH RELEVANCE: Our investigation of the soluble epoxide hydrolase enzyme and its fatty acid epoxide substrates led to the discovery that environmental chemicals, personal care products, and pharmaceuticals can alter the enzyme's activity and expression, which in turn affects hypertension, inflammation, pain and other biologies. We are now evaluating inhibitors of the enzyme as powerful probes to understand the mechanism by which this unique class of natural regulatory oxidized-lipids works, and we are finding that these inhibitors show promise in reducing pain, the growth of solid tumors and fibrosis. We found that omega 3 fatty acid epoxides interact positively with these enzyme inhibitors, illustrating that man's total environment, including exposure to chemicals as well as dietary nutrients and life-style, has a major role and should be considered in determining effects on human health.",1888041; ,"HAMMOCK, BRUCE D;","BALSHAW, DAVID M",12/1/1980,10/31/2018,Absence of pain sensation; Acids; Address; Affect; Agonist; analytical method; analytical tool; angiogenesis; antimicrobial; Arachidonic Acids; Binding; Biochemical; biochemical tools; Biochemistry; Biological; Biological Process; Biology; blood pressure regulation; Brain; Carbon Tetrachloride; Cardiovascular Diseases; Catalytic Domain; Chemicals; Complement; Convulsions; Cyclic Ethers; Diet; dimer; Dimerization; Disease; Disease model; Environment; environmental chemical; Environmental Pollution; Environmental Risk Factor; enzyme activity; Enzyme Inhibitor Drugs; Enzymes; Epoxide hydrolase; Epoxy Compounds; Equilibrium; Evaluation; Exposure to; Fatty Acids; Fibrosis; Glycols; Goals; Growth; Hand; Health; Heart failure; Heavy Metals; Human; Hydration status; Hydrolase; Hydrolysis; Hypertension; improved; in vivo; Inflammation; inflammatory neuropathic pain; inhibitor/antagonist; Investigation; Kidney; Life Style; Ligand Binding; Lipids; Liver; Liver Fibrosis; Lung; Malignant Neoplasms; Mammals; man; Mediator of activation protein; Metabolism; Methods; Microsomal Epoxide Hydrolase; monomer; Mutation; Neoplasm Metastasis; novel; Nutraceutical; Nutrient; nutrition; Nutritional status; Omega-3 Fatty Acids; Omega-6 Fatty Acids; Oxidative Stress; oxidized lipid; Pain; Pathway interactions; Pattern; Perception; Peroxisome Proliferator-Activated Receptors; personal care products; Pesticides; Pharmaceutical Preparations; Pharmacologic Substance; Physiological; Play; Polychlorinated Biphenyls; public health relevance; Regulation; Role; Series; Site-Directed Mutagenesis; Soaps; Solid Neoplasm; Stress; Structure; Sum; Testing; Therapeutic; Toxicology; toxin metabolism; tumor growth; Urea; Water; Work; Wound Healing; Xenobiotic Metabolism; Xenobiotics; ,Hydrolytic enzymes in the metabolism of toxins,2710,XNDA,Xenobiotic and Nutrient Disposition and Action Study Section ,,,37,254573,128706,383279,
9392842,IK2,VA,1,N,11/14/2017,11/1/2017,10/31/2018,999,IK2RX002459,,RFA-RX-17-007,1IK2RX002459-01A1,,OTHERS,2018,Veterans Affairs,,SAN DIEGO,UNITED STATES,,52,73358855,US,481156,VA SAN DIEGO HEALTHCARE SYSTEM,CA,921610002,"This project is the first to date to examine whether administering executive function training prior to Cognitive Processing Therapy will be associated with improved executive functioning, better treatment engagement, and greater improvements in emotional and cognitive symptoms of PTSD. Successful treatment of PTSD improves the quality of Veterans? lives, including enhancing physical health, employment rates/work productivity, and interpersonal functioning, facilitates successful reintegration into civilian life, and reduces comorbidities including depression, substance use, and suicidality. In addition, higher treatment completion rates and successful response to interventions can reduce healthcare/societal costs and burden and improve access to care. Finally, examining pre-treatment cognitive and biological functioning in individuals who benefit from treatment relative to those who drop out or fail to recover will inform efforts to improve/augment treatment strategies and reveal ways to better match individuals with treatments they are most likely to benefit from.",14575562; ,"CROCKER, LAURA ;",,11/1/2017,10/31/2022,Affect; Alcohol or Other Drugs use; Anterior; Behavior; Biological Process; Brain; Brain region; cingulate cortex; clinical practice; Cognitive; cognitive function; cognitive process; cognitive skill; Cognitive Therapy; cognitive training; Comorbidity; Complex; computerized; cost; Disease; Dropout; Drops; effective therapy; Effectiveness; emotional symptom; Emotions; Employment; Executive Dysfunction; executive function; Exhibits; flexibility; Functional disorder; functional outcomes; Generalized Anxiety Disorder; Goals; Health Services Accessibility; Healthcare; Hour; Impairment; Improve Access; improved; Individual; innovation; Intervention; Lead; Life; Measures; Mediating; Mental Depression; Mental Health; Methods; Monitor; Morbidity - disease rate; Neurobehavioral Manifestations; neuroimaging; Neuropsychology; Obsessive-Compulsive Disorder; Outcome; Paper; Parietal Lobe; Patient Self-Report; physical conditioning; Placebos; Population; Post-Traumatic Stress Disorders; predictive of treatment response; Prefrontal Cortex; premature; Problem Solving; Productivity; psychological outcomes; psychological symptom; Psychotherapy; Quality of life; Randomized; Relapse; Research; response; Schizophrenia; Short-Term Memory; Suicide; symptomatic improvement; Symptoms; Testing; Thinking; Training; Trauma; treatment adherence; Treatment Effectiveness; treatment group; Treatment outcome; treatment response; treatment strategy; Veterans; Vietnam; Work; ,Enhancement of PTSD Treatment with Computerized Executive Function Training,2459,RRD9,Career Development Program - Panel II ,,A1,1,,,,
9394709,F30,HD,1,N,7/15/2017,8/1/2017,7/31/2018,865,F30HD093116,SCHOOLS OF MEDICINE,PA-16-305,1F30HD093116-01,NICHD:39053\,"TRAINING, INDIVIDUAL",2017,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,,SAN FRANCISCO,UNITED STATES,NONE,12,94878337,US,577508,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941186215,"Project Narrative Embryonic Stem (ES) cells have become an essential model system for studies of embryonic development, regenerative medicine, and stem cell therapies due to their ability to differentiate into all cell types of the body. We propose to study how the deubiquitinating enzyme Usp9x regulates ES cell identity and differentiation. This project is highly relevant to our understanding of human development and disease, as mutations in USP9X have been identified in a range of human neurological disorders, developmental syndromes, and cancers.",12158252; ,"MACRAE, TRISHA ;","MUKHOPADHYAY, MAHUA",8/1/2017,7/31/2022,Acute; Adult; Alpha Cell; autism spectrum disorder; Binding; Biological Models; Biology; Brain; Cell Polarity; cell type; Cells; Cellular biology; Cellular Structures; Characteristics; Chromatin; Clinical; Deletion Mutation; design; Deubiquitinating Enzyme; Development; developmental disease/disorder; Disease; Drosophila genus; Embryo; Embryonic Development; embryonic stem cell; enzyme substrate; Enzymes; Epigenetic Process; experimental study; Eye; Fatty acid glycerol esters; Female; Genes; Genetic; Genetic Transcription; Germ Layers; Goals; Growth; Human; Human Development; human disease; implantation; In Vitro; Inner Cell Mass; insight; Intellectual functioning disability; isopeptidase; Ligase; Light; Link; loss of function; Malignant Neoplasms; Mass Spectrum Analysis; Modeling; Molecular; multicatalytic endopeptidase complex; Mus; Mutation; Natural regeneration; nerve stem cell; nervous system disorder; Neurologic; novel; Organism; Pathway interactions; Phosphorylation; pluripotency; Post-Translational Protein Processing; preimplantation; programs; Property; Proteins; Regenerative Medicine; Role; self-renewal; Signal Pathway; Signal Transduction; Somatic Cell; Somatotype; stem; stem cell therapy; Structure; Syndrome; System; Testing; Ubiquitin; ubiquitin ligase; Ubiquitination; Undifferentiated; Uterus; Work; ,Dissecting the developmental roles of the deubiquitinase Usp9x,93116,ZRG1,Special Emphasis Panel ,,,1,39053,,39053,
9394968,F32,HD,1,N,7/31/2017,11/1/2017,10/31/2018,865,F32HD090854,,PA-16-307,1F32HD090854-01A1,NICHD:57066\,"TRAINING, INDIVIDUAL",2017,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,,ARLINGTON,UNITED STATES,,8,89522580,US,7527801,SMITHSONIAN INSTITUTION,VA,222023709,"PROJECT NARRATIVE  Improved understanding of the mechanisms of large mammalian ovarian folliculogenesis, and the ability to grow follicles in vitro long-term is necessary for the future of female fertility preservation. The proposed studies use a microfluidic ?ovary-on-a-chip? to evaluate the contributions of structural rigidity, medium flow rate, and somatic cell co-culture to elucidate the mechanisms of primordial follicle survival and activation in vitro, as well as determine the utility of this dynamic system for application to ovarian toxicology studies.",14468643; ,"NAGASHIMA, JENNIFER ;","TAYMANS, SUSAN",11/1/2017,10/31/2020,3-Dimensional; Alginates; Anatomy; Apoptosis; Atomic Force Microscopy; Biocompatible Materials; Biological; Biological Assay; Biological Preservation; Biomimetics; Cancer Patient; Cells; Characteristics; Chemicals; chemotherapy; Clinic; Clinical; Coculture Techniques; Communication; Complex; Cortex of ovary; Cyclophosphamide; density; Development; dynamic system; Ensure; Environment; epigenetic marker; Epigenetic Process; Ethics; experience; Family Felidae; Felis catus; Female; Fertility; fertility improvement; folliculogenesis; Future; Genes; Goals; Growing Follicle; Growth; Health; histone methylation; Hormonal; Household; Human; Hydrogels; imprint; improved; In Situ; In Vitro; in vitro testing; in vivo; Incubated; Infertility; innovation; interest; Laboratories; Maintenance; Mammals; Mentors; Metabolic; Methods; methylation pattern; Microfluidic Microchips; Microfluidics; mimicry; Modeling; Mus; nonhuman primate; novel; Nuclear; Nutrient; offspring; Oocytes; Organ; Ovarian; Ovarian Follicle; Ovary; ovotoxicity; paracrine; Pattern; Perfosfamide; Pharmaceutical Preparations; Primordial Follicle; Proteins; Proteome; Protocols documentation; Recovery; Reproduction; reproductive; Reproductive Health; Research; Risk; Secure; Somatic Cell; Study models; System; tandem mass spectrometry; Technology; Tissues; toxicant; Toxicology; Toxin; transcriptome; transcriptome sequencing; Translating; young woman; ,An ovary-on-a-chip for understanding early folliculogenesis and reproductive toxicology in a large mammalian model,90854,ZRG1,Special Emphasis Panel ,,A1,1,57066,,57066,
9421290,R01,AI,1,N,11/16/2017,11/16/2017,10/31/2018,855,R01AI134693,SCHOOLS OF MEDICINE,PA-16-160,1R01AI134693-01,NIAID:371250\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,BIRMINGHAM,UNITED STATES,BIOCHEMISTRY,7,63690705,US,1288803,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352940001,The influenza non-structural protein 1 (NS1) is a remarkably multi-functional protein capable of modulating virulence through a number of interactions with host cell proteins. The overall goal of this study is to identify the structural and molecular mechanisms that underlie these significant interactions. This proposed research is relevant to public health because its successful completion will increase our understanding of the determinants of influenza virulence and inform ongoing and future studies aimed at developing antivirals that inhibit influenza replication.,8822588; ,"PETIT, CHAD ;","HAUGUEL, TERESA M",11/16/2017,10/31/2022,Affect; Allosteric Regulation; Amino Acids; Animals; anti-influenza; Antiviral Agents; Antiviral Response; Automobile Driving; base; Binding; Cells; Cleavage And Polyadenylation Specificity Factor; Crystallization; Data; Development; Disease; Drug Design; Drug Targeting; Epidemic; experimental study; Future; Genes; Genetic; Goals; Health; Human; Immune; Immune response; Impairment; Infection; Influenza; influenza virulence; influenza virus strain; influenzavirus; inhibitor/antagonist; Innate Immune Response; innovation; Interferon-beta; Interferons; Investigation; Knowledge; Measures; millisecond; Mission; Molecular; Morbidity - disease rate; mortality; Motion; mutant; NMR Spectroscopy; novel; nucleocytoplasmic transport; pandemic disease; pathogen; Pathogenicity; Play; Production; Property; Protein Dynamics; Proteins; Public Health; Recombinants; Relaxation; Research; resistant strain; Resolution; response; RNA Recognition Motif; Role; Sampling; Signal Transduction; small molecule; Structural Models; Structure; Structure-Activity Relationship; Testing; Tretinoin; United States National Institutes of Health; Variant; Viral; Virulence; Virus Replication; ,Strain Dependent Structure and Function of the Influenza NS1 Protein,134693,VIRA,Virology - A Study Section ,,,1,250000,121250,371250,
9478515,U18,FD,1,N,8/1/2017,8/5/2017,8/31/2018,103,U18FD006200,,RFA-FD-17-005,1U18FD006200-01,FDA:334418\,OTHER RESEARCH-RELATED,2017,FOOD AND DRUG ADMINISTRATION,,JUNEAU,UNITED STATES,,0,809386857,US,10006613,ALASKA STATE DEPT/ENVIRONMTL CONSERVATN,AK,998111800,"Narrative This project serves to develop and maintain evidence-based best practices that will improve, enhance, and sustain Alaska's capacity to prevent, detect, and respond to foodborne illnesses, and will also provide FDA with the foundation to pursue regulatory action based on inspections conducted in Alaska. RFA-FD-17-005 Alaska Narrative",10460575; ,"STRYKER, KIMBERLY ;",,8/5/2017,8/31/2018,,Alaska FSS Conformance with the Manufactured Food Regulatory Program Standards,6200,ZFD1,Special Emphasis Panel ,,,1,,,334418,
